"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003207","GO:0003207","cardiac chamber formation","4/628","14/20772",0.000650344304783756,0.00886098789441734,0.0071131280021727,"ENSG00000081189/ENSG00000124766/ENSG00000151617/ENSG00000166823",4
"GO:0031000","GO:0031000","response to caffeine","4/628","14/20772",0.000650344304783756,0.00886098789441734,0.0071131280021727,"ENSG00000072954/ENSG00000118729/ENSG00000183023/ENSG00000196218",4
"GO:0071415","GO:0071415","cellular response to purine-containing compound","4/628","14/20772",0.000650344304783756,0.00886098789441734,0.0071131280021727,"ENSG00000072954/ENSG00000118729/ENSG00000183023/ENSG00000196218",4
"GO:0060538","GO:0060538","skeletal muscle organ development","15/628","189/20772",0.000651895426796086,0.00886098789441734,0.0071131280021727,"ENSG00000005513/ENSG00000081189/ENSG00000122691/ENSG00000132429/ENSG00000137868/ENSG00000138379/ENSG00000138435/ENSG00000141052/ENSG00000148704/ENSG00000154928/ENSG00000164690/ENSG00000164976/ENSG00000167612/ENSG00000184058/ENSG00000196218",15
"GO:0001759","GO:0001759","organ induction","5/628","24/20772",0.000655486663339548,0.00886098789441734,0.0071131280021727,"ENSG00000070193/ENSG00000107831/ENSG00000114251/ENSG00000125378/ENSG00000166823",5
"GO:0002053","GO:0002053","positive regulation of mesenchymal cell proliferation","5/628","24/20772",0.000655486663339548,0.00886098789441734,0.0071131280021727,"ENSG00000090539/ENSG00000102678/ENSG00000114251/ENSG00000164690/ENSG00000184058",5
"GO:0003177","GO:0003177","pulmonary valve development","5/628","24/20772",0.000655486663339548,0.00886098789441734,0.0071131280021727,"ENSG00000092969/ENSG00000125378/ENSG00000137868/ENSG00000145147/ENSG00000164683",5
"GO:0036158","GO:0036158","outer dynein arm assembly","5/628","24/20772",0.000655486663339548,0.00886098789441734,0.0071131280021727,"ENSG00000004838/ENSG00000039139/ENSG00000123977/ENSG00000129295/ENSG00000154099",5
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","18/628","251/20772",0.000664842541888738,0.00894982344398956,0.00718444043852629,"ENSG00000010310/ENSG00000090104/ENSG00000091428/ENSG00000112164/ENSG00000116329/ENSG00000116741/ENSG00000118702/ENSG00000131477/ENSG00000132329/ENSG00000135298/ENSG00000151617/ENSG00000163873/ENSG00000166073/ENSG00000166573/ENSG00000169245/ENSG00000179546/ENSG00000213694/ENSG00000215644",18
"GO:0021988","GO:0021988","olfactory lobe development","6/628","36/20772",0.000670083172000115,0.00894982344398956,0.00718444043852629,"ENSG00000103449/ENSG00000106689/ENSG00000114251/ENSG00000115844/ENSG00000145147/ENSG00000188906",6
"GO:0048048","GO:0048048","embryonic eye morphogenesis","6/628","36/20772",0.000670083172000115,0.00894982344398956,0.00718444043852629,"ENSG00000114251/ENSG00000115380/ENSG00000122691/ENSG00000137868/ENSG00000138083/ENSG00000163251",6
"GO:0099505","GO:0099505","regulation of presynaptic membrane potential","6/628","36/20772",0.000670083172000115,0.00894982344398956,0.00718444043852629,"ENSG00000121361/ENSG00000125675/ENSG00000152578/ENSG00000163873/ENSG00000164418/ENSG00000182255",6
"GO:0035148","GO:0035148","tube formation","14/628","170/20772",0.000678511923684158,0.00903534833300008,0.00725309525333387,"ENSG00000005513/ENSG00000070193/ENSG00000092969/ENSG00000104332/ENSG00000106689/ENSG00000107831/ENSG00000114251/ENSG00000122691/ENSG00000124766/ENSG00000125378/ENSG00000163666/ENSG00000164690/ENSG00000180340/ENSG00000185920",14
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","13/628","151/20772",0.000688846184483356,0.00914566318148884,0.00734165012409893,"ENSG00000070193/ENSG00000102678/ENSG00000103449/ENSG00000104332/ENSG00000112902/ENSG00000114251/ENSG00000124766/ENSG00000147257/ENSG00000164690/ENSG00000165879/ENSG00000187123/ENSG00000188906/ENSG00000196562",13
"GO:0048806","GO:0048806","genitalia development","7/628","50/20772",0.000720950395418442,0.0095435006349011,0.00766101279154627,"ENSG00000070193/ENSG00000092445/ENSG00000107831/ENSG00000114251/ENSG00000134853/ENSG00000137868/ENSG00000164690",7
"GO:0051099","GO:0051099","positive regulation of binding","15/628","191/20772",0.000726915007323404,0.00959398771499912,0.00770154112399321,"ENSG00000054598/ENSG00000099250/ENSG00000100060/ENSG00000105976/ENSG00000109072/ENSG00000114251/ENSG00000114315/ENSG00000115896/ENSG00000122691/ENSG00000125378/ENSG00000141052/ENSG00000148737/ENSG00000169251/ENSG00000188906/ENSG00000262655",15
"GO:0061387","GO:0061387","regulation of extent of cell growth","11/628","115/20772",0.000732170554991582,0.00963287099172438,0.00773275454260818,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000091129/ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000170381/ENSG00000171517/ENSG00000187122",11
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","8/628","65/20772",0.000738498515841681,0.00963287099172438,0.00773275454260818,"ENSG00000005513/ENSG00000103449/ENSG00000104313/ENSG00000107831/ENSG00000125378/ENSG00000147257/ENSG00000164690/ENSG00000185920",8
"GO:0001709","GO:0001709","cell fate determination","8/628","65/20772",0.000738498515841681,0.00963287099172438,0.00773275454260818,"ENSG00000081189/ENSG00000114315/ENSG00000125378/ENSG00000125820/ENSG00000139352/ENSG00000166823/ENSG00000176165/ENSG00000185920",8
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","8/628","65/20772",0.000738498515841681,0.00963287099172438,0.00773275454260818,"ENSG00000005513/ENSG00000070193/ENSG00000104332/ENSG00000114251/ENSG00000125378/ENSG00000140285/ENSG00000164690/ENSG00000188906",8
"GO:0007626","GO:0007626","locomotory behavior","16/628","212/20772",0.00075506847207322,0.00982029286856744,0.00788320681906734,"ENSG00000036672/ENSG00000101349/ENSG00000109738/ENSG00000116329/ENSG00000118971/ENSG00000125798/ENSG00000128683/ENSG00000131094/ENSG00000136352/ENSG00000147246/ENSG00000162105/ENSG00000172260/ENSG00000183044/ENSG00000184408/ENSG00000188906/ENSG00000250722",16
"GO:0007584","GO:0007584","response to nutrient","14/628","172/20772",0.00076152288875283,0.00987544653118132,0.00792748123481373,"ENSG00000010310/ENSG00000057593/ENSG00000104332/ENSG00000114200/ENSG00000121207/ENSG00000124813/ENSG00000125798/ENSG00000139352/ENSG00000162105/ENSG00000165272/ENSG00000169245/ENSG00000183023/ENSG00000198734/ENSG00000215644",14
"GO:0072175","GO:0072175","epithelial tube formation","13/628","153/20772",0.000779420139005409,0.00990801685984233,0.00795362695576484,"ENSG00000005513/ENSG00000070193/ENSG00000092969/ENSG00000104332/ENSG00000106689/ENSG00000107831/ENSG00000114251/ENSG00000122691/ENSG00000124766/ENSG00000125378/ENSG00000163666/ENSG00000180340/ENSG00000185920",13
"GO:0010092","GO:0010092","specification of animal organ identity","6/628","37/20772",0.000779581689711871,0.00990801685984233,0.00795362695576484,"ENSG00000070193/ENSG00000081189/ENSG00000107831/ENSG00000114251/ENSG00000125378/ENSG00000166823",6
"GO:0035137","GO:0035137","hindlimb morphogenesis","6/628","37/20772",0.000779581689711871,0.00990801685984233,0.00795362695576484,"ENSG00000107831/ENSG00000122691/ENSG00000125378/ENSG00000147257/ENSG00000164690/ENSG00000185920",6
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","6/628","37/20772",0.000779581689711871,0.00990801685984233,0.00795362695576484,"ENSG00000115844/ENSG00000144355/ENSG00000157227/ENSG00000164683/ENSG00000176907/ENSG00000185559",6
"GO:0048841","GO:0048841","regulation of axon extension involved in axon guidance","6/628","37/20772",0.000779581689711871,0.00990801685984233,0.00795362695576484,"ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000170381/ENSG00000187122",6
"GO:0050931","GO:0050931","pigment cell differentiation","6/628","37/20772",0.000779581689711871,0.00990801685984233,0.00795362695576484,"ENSG00000081189/ENSG00000104044/ENSG00000124205/ENSG00000157404/ENSG00000167332/ENSG00000187098",6
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","6/628","37/20772",0.000779581689711871,0.00990801685984233,0.00795362695576484,"ENSG00000070193/ENSG00000125378/ENSG00000129514/ENSG00000136352/ENSG00000164161/ENSG00000164690",6
"GO:0002320","GO:0002320","lymphoid progenitor cell differentiation","5/628","25/20772",0.000799157787733765,0.0100992716461199,0.00810715608728275,"ENSG00000114315/ENSG00000124766/ENSG00000125378/ENSG00000157404/ENSG00000164690",5
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","5/628","25/20772",0.000799157787733765,0.0100992716461199,0.00810715608728275,"ENSG00000092969/ENSG00000099250/ENSG00000107831/ENSG00000125378/ENSG00000184058",5
"GO:0048705","GO:0048705","skeletal system morphogenesis","17/628","234/20772",0.000803573388146863,0.0101263866794439,0.00812892258839021,"ENSG00000054598/ENSG00000081189/ENSG00000104313/ENSG00000104332/ENSG00000107831/ENSG00000115844/ENSG00000122691/ENSG00000124813/ENSG00000125378/ENSG00000134532/ENSG00000134853/ENSG00000152582/ENSG00000157227/ENSG00000164161/ENSG00000164946/ENSG00000184058/ENSG00000197467",17
"GO:0014855","GO:0014855","striated muscle cell proliferation","9/628","82/20772",0.000818678456243908,0.0102587769474834,0.0082351984273855,"ENSG00000054598/ENSG00000081189/ENSG00000092969/ENSG00000102678/ENSG00000111087/ENSG00000138379/ENSG00000154928/ENSG00000164690/ENSG00000181744",9
"GO:0072078","GO:0072078","nephron tubule morphogenesis","9/628","82/20772",0.000818678456243908,0.0102587769474834,0.0082351984273855,"ENSG00000005513/ENSG00000103449/ENSG00000104313/ENSG00000107831/ENSG00000114315/ENSG00000125378/ENSG00000147257/ENSG00000164690/ENSG00000185920",9
"GO:0001942","GO:0001942","hair follicle development","10/628","99/20772",0.000826041674528229,0.0102932176258951,0.00826284556526033,"ENSG00000070193/ENSG00000092969/ENSG00000101311/ENSG00000106689/ENSG00000114251/ENSG00000122641/ENSG00000140285/ENSG00000164690/ENSG00000169744/ENSG00000178919",10
"GO:0032092","GO:0032092","positive regulation of protein binding","10/628","99/20772",0.000826041674528229,0.0102932176258951,0.00826284556526033,"ENSG00000099250/ENSG00000100060/ENSG00000109072/ENSG00000114251/ENSG00000115896/ENSG00000125378/ENSG00000148737/ENSG00000169251/ENSG00000188906/ENSG00000262655",10
"GO:0008361","GO:0008361","regulation of cell size","15/628","194/20772",0.000853132225499343,0.0106011778773052,0.00851005961339618,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000091129/ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000124140/ENSG00000155792/ENSG00000170381/ENSG00000171517/ENSG00000184838/ENSG00000187122/ENSG00000221955",15
"GO:0042074","GO:0042074","cell migration involved in gastrulation","4/628","15/20772",0.000865732000538784,0.0106392023537287,0.0085405836329794,"ENSG00000107831/ENSG00000114251/ENSG00000147257/ENSG00000248329",4
"GO:0060572","GO:0060572","morphogenesis of an epithelial bud","4/628","15/20772",0.000865732000538784,0.0106392023537287,0.0085405836329794,"ENSG00000070193/ENSG00000114251/ENSG00000125378/ENSG00000164690",4
"GO:0071599","GO:0071599","otic vesicle development","4/628","15/20772",0.000865732000538784,0.0106392023537287,0.0085405836329794,"ENSG00000070193/ENSG00000104313/ENSG00000107831/ENSG00000163666",4
"GO:0090660","GO:0090660","cerebrospinal fluid circulation","4/628","15/20772",0.000865732000538784,0.0106392023537287,0.0085405836329794,"ENSG00000123977/ENSG00000129295/ENSG00000188596/ENSG00000197748",4
"GO:0008584","GO:0008584","male gonad development","13/628","155/20772",0.000879798911967169,0.0107823707315537,0.00865551156307781,"ENSG00000005513/ENSG00000092969/ENSG00000102678/ENSG00000104332/ENSG00000114251/ENSG00000122641/ENSG00000129295/ENSG00000134853/ENSG00000136352/ENSG00000151892/ENSG00000157227/ENSG00000157404/ENSG00000164292",13
"GO:0030516","GO:0030516","regulation of axon extension","10/628","100/20772",0.000893508587085499,0.0108979944325784,0.00874832809722429,"ENSG00000039068/ENSG00000065320/ENSG00000089820/ENSG00000091129/ENSG00000092421/ENSG00000099250/ENSG00000112902/ENSG00000114251/ENSG00000170381/ENSG00000187122",10
"GO:0001570","GO:0001570","vasculogenesis","9/628","83/20772",0.000894119247326539,0.0108979944325784,0.00874832809722429,"ENSG00000099250/ENSG00000131477/ENSG00000141052/ENSG00000144476/ENSG00000164683/ENSG00000164690/ENSG00000166292/ENSG00000173706/ENSG00000248329",9
"GO:0007519","GO:0007519","skeletal muscle tissue development","14/628","175/20772",0.000902040617120317,0.0109390438930588,0.00878128041250743,"ENSG00000005513/ENSG00000081189/ENSG00000122691/ENSG00000132429/ENSG00000138379/ENSG00000138435/ENSG00000141052/ENSG00000148704/ENSG00000154928/ENSG00000164690/ENSG00000164976/ENSG00000167612/ENSG00000184058/ENSG00000196218",14
"GO:0031076","GO:0031076","embryonic camera-type eye development","6/628","38/20772",0.000902391426282363,0.0109390438930588,0.00878128041250743,"ENSG00000070193/ENSG00000114251/ENSG00000122691/ENSG00000137868/ENSG00000138083/ENSG00000163251",6
"GO:0090102","GO:0090102","cochlea development","7/628","52/20772",0.00091668265825723,0.0110821716490122,0.00889617573353615,"ENSG00000104313/ENSG00000114251/ENSG00000114315/ENSG00000162998/ENSG00000180340/ENSG00000184058/ENSG00000196767",7
"GO:0046546","GO:0046546","development of primary male sexual characteristics","13/628","156/20772",0.000933918647912167,0.0112600299684762,0.00903895089672032,"ENSG00000005513/ENSG00000092969/ENSG00000102678/ENSG00000104332/ENSG00000114251/ENSG00000122641/ENSG00000129295/ENSG00000134853/ENSG00000136352/ENSG00000151892/ENSG00000157227/ENSG00000157404/ENSG00000164292",13
"GO:0050769","GO:0050769","positive regulation of neurogenesis","18/628","259/20772",0.00095517494106131,0.0114852706524919,0.00921976209246865,"ENSG00000005513/ENSG00000065320/ENSG00000099250/ENSG00000112902/ENSG00000114315/ENSG00000124006/ENSG00000125820/ENSG00000132386/ENSG00000133216/ENSG00000136603/ENSG00000139352/ENSG00000145147/ENSG00000157404/ENSG00000164690/ENSG00000171517/ENSG00000171540/ENSG00000176165/ENSG00000189431",18
"GO:0035235","GO:0035235","ionotropic glutamate receptor signaling pathway","5/628","26/20772",0.000965058865073068,0.011572923648094,0.00929012523763038,"ENSG00000123560/ENSG00000125675/ENSG00000152578/ENSG00000163873/ENSG00000164418",5
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","17/628","238/20772",0.000969410566276405,0.0115939424561905,0.00930699801459667,"ENSG00000070193/ENSG00000099250/ENSG00000102678/ENSG00000104313/ENSG00000104332/ENSG00000112902/ENSG00000114251/ENSG00000119630/ENSG00000122691/ENSG00000124813/ENSG00000125378/ENSG00000140285/ENSG00000148737/ENSG00000164690/ENSG00000183873/ENSG00000184058/ENSG00000248329",17
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","9/628","84/20772",0.000975109160931742,0.0116309143500441,0.00933667707708918,"ENSG00000005513/ENSG00000103449/ENSG00000104313/ENSG00000107831/ENSG00000114315/ENSG00000125378/ENSG00000147257/ENSG00000164690/ENSG00000185920",9
"GO:0007369","GO:0007369","gastrulation","16/628","218/20772",0.00101639494497536,0.0120910342654269,0.00970603677980682,"ENSG00000054598/ENSG00000064655/ENSG00000104313/ENSG00000104332/ENSG00000107831/ENSG00000109072/ENSG00000114251/ENSG00000118137/ENSG00000122641/ENSG00000125378/ENSG00000125798/ENSG00000132470/ENSG00000147257/ENSG00000157227/ENSG00000166823/ENSG00000248329",16
"GO:0022404","GO:0022404","molting cycle process","10/628","102/20772",0.00104202995667276,0.0123302271530959,0.0098980480597535,"ENSG00000070193/ENSG00000092969/ENSG00000101311/ENSG00000106689/ENSG00000114251/ENSG00000122641/ENSG00000140285/ENSG00000164690/ENSG00000169744/ENSG00000178919",10
"GO:0022405","GO:0022405","hair cycle process","10/628","102/20772",0.00104202995667276,0.0123302271530959,0.0098980480597535,"ENSG00000070193/ENSG00000092969/ENSG00000101311/ENSG00000106689/ENSG00000114251/ENSG00000122641/ENSG00000140285/ENSG00000164690/ENSG00000169744/ENSG00000178919",10
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","12/628","139/20772",0.00106678606414641,0.0125897688681406,0.0101063942919134,"ENSG00000081189/ENSG00000109738/ENSG00000117152/ENSG00000138435/ENSG00000144847/ENSG00000145451/ENSG00000161610/ENSG00000164418/ENSG00000182256/ENSG00000183044/ENSG00000188906/ENSG00000196338",12
"GO:0050920","GO:0050920","regulation of chemotaxis","18/628","262/20772",0.00108901169616251,0.012818156138736,0.0102897313993747,"ENSG00000057593/ENSG00000070193/ENSG00000092421/ENSG00000099250/ENSG00000105976/ENSG00000112902/ENSG00000114251/ENSG00000119630/ENSG00000124205/ENSG00000134853/ENSG00000138379/ENSG00000145147/ENSG00000146070/ENSG00000151490/ENSG00000169245/ENSG00000170381/ENSG00000170962/ENSG00000187122",18
"GO:0021783","GO:0021783","preganglionic parasympathetic fiber development","4/628","16/20772",0.0011268728493269,0.0131596329341553,0.0105638507396256,"ENSG00000099250/ENSG00000114315/ENSG00000144476/ENSG00000184058",4
"GO:0048853","GO:0048853","forebrain morphogenesis","4/628","16/20772",0.0011268728493269,0.0131596329341553,0.0105638507396256,"ENSG00000107831/ENSG00000114251/ENSG00000163666/ENSG00000187122",4
"GO:0097152","GO:0097152","mesenchymal cell apoptotic process","4/628","16/20772",0.0011268728493269,0.0131596329341553,0.0105638507396256,"ENSG00000151617/ENSG00000164690/ENSG00000184058/ENSG00000196767",4
"GO:0021782","GO:0021782","glial cell development","12/628","140/20772",0.00113552896018874,0.0132260958000052,0.0106172035799426,"ENSG00000046653/ENSG00000123560/ENSG00000124766/ENSG00000124920/ENSG00000125820/ENSG00000132470/ENSG00000139352/ENSG00000152784/ENSG00000162576/ENSG00000164690/ENSG00000171368/ENSG00000185668",12
